grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.7387_32.7059,0.34565846953969465,39.73873873873874,32.705882352941174,False,0.11206896551724138,False,False
39.7387_32.7176,0.8605240534537776,39.73873873873874,32.71764705882353,False,0.3577586206896552,False,False
39.7387_32.7412,1.0666037045535068,39.73873873873874,32.74117647058824,True,0.45689655172413796,True,True
39.7387_32.7529,0.4419448811676262,39.73873873873874,32.752941176470586,False,0.3017241379310345,False,False
39.7387_32.7647,0.3303887250290131,39.73873873873874,32.76470588235294,False,0.25862068965517243,False,False
39.7387_32.8235,0.8324088463328146,39.73873873873874,32.8235294117647,False,0.3577586206896552,False,False
39.7387_32.9882,0.42875801577172845,39.73873873873874,32.98823529411764,False,0.04310344827586207,False,False
39.7387_33.0,0.42864714963070655,39.73873873873874,33.0,False,0.04310344827586207,False,False
39.7477_32.4,0.42614277405627654,39.74774774774775,32.4,False,0.1336206896551724,False,False
39.7477_32.4235,0.24937643829463516,39.74774774774775,32.423529411764704,False,0.3103448275862069,False,False
39.7477_32.4353,0.2463568816000803,39.74774774774775,32.43529411764706,False,0.33620689655172414,False,False
39.7477_32.5294,0.23898623300447233,39.74774774774775,32.529411764705884,False,0.0,False,False
39.7477_32.6,0.6132523272153502,39.74774774774775,32.6,False,0.2672413793103448,False,False
39.7477_32.6235,0.6131047056616917,39.74774774774775,32.62352941176471,False,0.2672413793103448,False,False
39.7477_32.6471,0.4302509532942646,39.74774774774775,32.64705882352941,False,0.20689655172413793,False,False
39.7477_32.6588,0.4003879482409327,39.74774774774775,32.65882352941176,False,0.1810344827586207,False,False
39.7477_32.7176,0.7526577122207939,39.74774774774775,32.71764705882353,False,0.3103448275862069,False,False
39.7477_32.7294,0.34565859430525214,39.74774774774775,32.72941176470588,False,0.11206896551724138,False,False
39.7477_32.7412,0.34565846953969465,39.74774774774775,32.74117647058824,False,0.11206896551724138,False,False
39.7477_32.7529,0.4681805005526758,39.74774774774775,32.752941176470586,False,0.3275862068965517,False,False
39.7477_32.7647,0.4680899502528541,39.74774774774775,32.76470588235294,False,0.27586206896551724,False,False
39.7477_32.8118,0.7921571832261072,39.74774774774775,32.811764705882354,False,0.41379310344827586,True,True
39.7477_32.8588,0.2610231118894464,39.74774774774775,32.858823529411765,False,0.0,False,False
39.7477_32.8706,0.2609493848575167,39.74774774774775,32.870588235294115,False,0.0,False,False
39.7477_33.1059,0.42864714963070655,39.74774774774775,33.10588235294117,False,0.04310344827586207,False,False
39.7568_32.3882,0.5564105738934705,39.75675675675676,32.38823529411765,False,0.1810344827586207,False,False
39.7568_32.6353,0.6135477579214058,39.75675675675676,32.63529411764706,False,0.2672413793103448,False,False
39.7568_32.6471,0.6131047056616917,39.75675675675676,32.64705882352941,False,0.2672413793103448,False,False
39.7568_32.6588,0.4079398684763493,39.75675675675676,32.65882352941176,False,0.1810344827586207,False,False
39.7568_32.7294,0.855041973154967,39.75675675675676,32.72941176470588,False,0.3448275862068966,False,False
39.7568_32.7412,0.7682487873986886,39.75675675675676,32.74117647058824,False,0.3793103448275862,False,False
39.7568_32.7529,0.5489692460402176,39.75675675675676,32.752941176470586,False,0.3103448275862069,False,False
39.7568_32.7765,0.28882879934847366,39.75675675675676,32.77647058823529,False,0.12931034482758622,False,False
39.7568_32.8,0.25411747821225583,39.75675675675676,32.8,False,0.36637931034482757,False,False
39.7568_32.8118,0.5459017936685612,39.75675675675676,32.811764705882354,False,0.23706896551724138,False,False
39.7568_32.8353,0.47952240124902434,39.75675675675676,32.83529411764706,False,0.02586206896551724,False,False
39.7568_32.8471,0.2610231118894464,39.75675675675676,32.84705882352941,False,0.0,False,False
39.7568_32.8588,0.26117069288768013,39.75675675675676,32.858823529411765,False,0.0,False,False
39.7658_32.4,0.5423245664225395,39.76576576576576,32.4,False,0.02586206896551724,False,False
39.7658_32.4706,0.2463568816000803,39.76576576576576,32.47058823529412,False,0.33620689655172414,False,False
39.7658_32.5176,0.23911142761041126,39.76576576576576,32.51764705882353,False,0.0,False,False
39.7658_32.6,0.5427853968460672,39.76576576576576,32.6,False,0.02586206896551724,False,False
39.7658_32.6471,0.6746425300556262,39.76576576576576,32.64705882352941,False,0.3879310344827586,True,True
39.7658_32.6588,0.3520713277912698,39.76576576576576,32.65882352941176,False,0.09482758620689655,False,False
39.7658_32.6706,0.44929151916407223,39.76576576576576,32.67058823529412,False,0.23275862068965517,False,False
39.7658_32.6824,0.8681139630867124,39.76576576576576,32.68235294117647,False,0.34051724137931033,False,False
39.7658_32.6941,0.8681139630867124,39.76576576576576,32.694117647058825,False,0.34051724137931033,False,False
39.7658_32.7176,1.0666037045535068,39.76576576576576,32.71764705882353,True,0.45689655172413796,True,True
39.7658_32.7294,1.0716982953699066,39.76576576576576,32.72941176470588,True,0.45689655172413796,True,True
39.7658_32.7412,0.742211109835709,39.76576576576576,32.74117647058824,False,0.35344827586206895,False,False
39.7658_32.7529,0.7476262542563404,39.76576576576576,32.752941176470586,False,0.3448275862068966,False,False
39.7658_32.7647,0.7054063743443031,39.76576576576576,32.76470588235294,False,0.3017241379310345,False,False
39.7658_32.8,0.6443260502508404,39.76576576576576,32.8,False,0.34051724137931033,False,False
39.7658_32.8118,0.56035948631518,39.76576576576576,32.811764705882354,False,0.2543103448275862,False,False
39.7658_32.8235,0.5983878849110014,39.76576576576576,32.8235294117647,False,0.33189655172413796,False,False
39.7658_32.8471,0.26117069288768013,39.76576576576576,32.84705882352941,False,0.0,False,False
39.7658_32.9882,0.42875801577172845,39.76576576576576,32.98823529411764,False,0.04310344827586207,False,False
39.7748_32.3765,0.5564104055653362,39.77477477477478,32.37647058823529,False,0.1810344827586207,False,False
39.7748_32.3882,0.5564101688374624,39.77477477477478,32.38823529411765,False,0.1810344827586207,False,False
39.7748_32.4,0.24777930163871617,39.77477477477478,32.4,False,0.33189655172413796,False,False
39.7748_32.4118,0.5564105738934705,39.77477477477478,32.411764705882355,False,0.1810344827586207,False,False
39.7748_32.4235,0.5564104055653362,39.77477477477478,32.423529411764704,False,0.1810344827586207,False,False
39.7748_32.4353,0.5564100906998342,39.77477477477478,32.43529411764706,False,0.1810344827586207,False,False
39.7748_32.5059,0.24651067005149704,39.77477477477478,32.50588235294118,False,0.3275862068965517,False,False
39.7748_32.5176,0.23898623300447233,39.77477477477478,32.51764705882353,False,0.0,False,False
39.7748_32.5882,0.5450633902660937,39.77477477477478,32.588235294117645,False,0.02586206896551724,False,False
39.7748_32.6588,0.8681139630867124,39.77477477477478,32.65882352941176,False,0.34051724137931033,False,False
39.7748_32.6706,0.4032493777314242,39.77477477477478,32.67058823529412,False,0.1810344827586207,False,False
